ID,추석까지 남은 기간(주),쇼핑몰 구분,가격(원),프로모션 여부,도시 유형,지역 유형,쇼핑몰 유형,선물 유형,수요량
TRAIN_0219,2,쇼핑몰 62,211000,0,도시 16,지역 3,쇼핑몰 유형 3,한과종합선물세트,13
TRAIN_0220,1,쇼핑몰 34,278000,0,도시 16,지역 7,쇼핑몰 유형 1,명품굴비선물세트,27
TRAIN_0221,1,쇼핑몰 39,142000,0,도시 24,지역 1,쇼핑몰 유형 1,프리미엄왕곶감선물세트,351
TRAIN_0222,1,쇼핑몰 40,73000,0,도시 6,지역 1,쇼핑몰 유형 1,건강담은견과류선물세트,242
TRAIN_0223,0,쇼핑몰 12,69000,0,도시 11,지역 3,쇼핑몰 유형 2,스팸안심특선,14
TRAIN_0224,1,쇼핑몰 27,71000,0,도시 5,지역 4,쇼핑몰 유형 2,최적의선택스팸선물세트,217
TRAIN_0225,1,쇼핑몰 48,132000,0,도시 16,지역 3,쇼핑몰 유형 3,재래김특선세트,269
TRAIN_0226,2,쇼핑몰 23,121000,1,도시 6,지역 1,쇼핑몰 유형 2,블랙타이거새우선물세트,162
TRAIN_0227,2,쇼핑몰 77,224000,0,도시 16,지역 3,쇼핑몰 유형 1,고급한과선물세트,53
TRAIN_0228,1,쇼핑몰 76,154000,0,도시 16,지역 1,쇼핑몰 유형 1,명품샤인머스캣선물세트,851
TRAIN_0229,1,쇼핑몰 50,41000,0,도시 16,지역 3,쇼핑몰 유형 1,행복스팸선물세트,609
TRAIN_0230,0,쇼핑몰 33,73000,1,도시 16,지역 2,쇼핑몰 유형 1,최적의선택스팸선물세트,784
TRAIN_0231,0,쇼핑몰 37,71000,1,도시 16,지역 3,쇼핑몰 유형 1,최적의선택스팸선물세트,513
TRAIN_0232,0,쇼핑몰 60,67000,0,도시 16,지역 1,쇼핑몰 유형 1,실속스팸선물세트,1268
TRAIN_0233,0,쇼핑몰 73,72000,0,도시 16,지역 8,쇼핑몰 유형 1,건강담은견과류선물세트,53
TRAIN_0234,0,쇼핑몰 32,151000,0,도시 16,지역 1,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,202
TRAIN_0235,1,쇼핑몰 8,113000,0,도시 8,지역 1,쇼핑몰 유형 3,리본포장홍삼선물세트,123
TRAIN_0236,2,쇼핑몰 54,110000,0,도시 16,지역 1,쇼핑몰 유형 1,특별한선택스팸선물세트,1121
TRAIN_0237,1,쇼핑몰 67,221000,1,도시 6,지역 1,쇼핑몰 유형 1,자연산생송이버섯선물세트,1203
TRAIN_0238,1,쇼핑몰 60,212000,0,도시 16,지역 1,쇼핑몰 유형 1,종합과일선물세트,53
TRAIN_0239,1,쇼핑몰 16,127000,0,도시 14,지역 4,쇼핑몰 유형 3,명품반건시곶감선물세트,391
TRAIN_0240,2,쇼핑몰 33,67000,0,도시 16,지역 2,쇼핑몰 유형 1,실속스팸선물세트,662
TRAIN_0241,2,쇼핑몰 40,115000,0,도시 6,지역 1,쇼핑몰 유형 1,명품샤인머스캣선물세트,1067
TRAIN_0242,2,쇼핑몰 73,111000,0,도시 16,지역 8,쇼핑몰 유형 1,손질새우선물세트,473
TRAIN_0243,1,쇼핑몰 16,145000,0,도시 14,지역 4,쇼핑몰 유형 3,명품샤인머스캣선물세트,216
TRAIN_0244,1,쇼핑몰 37,41000,0,도시 16,지역 3,쇼핑몰 유형 1,행복스팸선물세트,621
TRAIN_0245,0,쇼핑몰 17,207000,0,도시 15,지역 3,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,42
TRAIN_0246,0,쇼핑몰 12,131000,0,도시 11,지역 3,쇼핑몰 유형 2,재래김특선세트,67
TRAIN_0247,2,쇼핑몰 48,78000,0,도시 16,지역 3,쇼핑몰 유형 3,최적의선택스팸선물세트,230
TRAIN_0248,0,쇼핑몰 6,67000,0,도시 6,지역 1,쇼핑몰 유형 3,특선스팸선물세트,609
TRAIN_0249,0,쇼핑몰 2,78000,0,도시 2,지역 2,쇼핑몰 유형 3,프리미엄견과선물세트,203
TRAIN_0250,1,쇼핑몰 33,136000,0,도시 16,지역 2,쇼핑몰 유형 1,재래김특선세트,163
TRAIN_0251,1,쇼핑몰 3,68000,0,도시 3,지역 1,쇼핑몰 유형 1,실속스팸선물세트,1364
TRAIN_0252,0,쇼핑몰 46,211000,0,도시 16,지역 3,쇼핑몰 유형 1,종합과일선물세트,14
TRAIN_0253,0,쇼핑몰 53,136000,0,도시 16,지역 1,쇼핑몰 유형 3,명품맛김선물세트,257
TRAIN_0254,1,쇼핑몰 22,112000,1,도시 20,지역 4,쇼핑몰 유형 2,알찬표고버섯3종세트,13
TRAIN_0255,0,쇼핑몰 71,151000,0,도시 16,지역 3,쇼핑몰 유형 1,고당도샤인머스캣선물세트,135
TRAIN_0256,0,쇼핑몰 42,70000,1,도시 16,지역 4,쇼핑몰 유형 3,알찬스팸선물세트,80
TRAIN_0257,2,쇼핑몰 17,151000,0,도시 15,지역 3,쇼핑몰 유형 1,프리미엄종합스팸선물세트,621
TRAIN_0258,0,쇼핑몰 33,212000,0,도시 16,지역 2,쇼핑몰 유형 1,종합과일선물세트,69
TRAIN_0259,0,쇼핑몰 74,113000,0,도시 16,지역 2,쇼핑몰 유형 2,건강가득홍삼선물세트,42
TRAIN_0260,0,쇼핑몰 48,120000,1,도시 16,지역 3,쇼핑몰 유형 3,알찬표고버섯3종세트,96
TRAIN_0261,0,쇼핑몰 37,221000,1,도시 16,지역 3,쇼핑몰 유형 1,유기농송이버섯선물세트,351
TRAIN_0262,0,쇼핑몰 71,146000,0,도시 16,지역 3,쇼핑몰 유형 1,명품샤인머스캣선물세트,312
TRAIN_0263,2,쇼핑몰 39,151000,0,도시 24,지역 1,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,136
TRAIN_0264,1,쇼핑몰 45,213000,0,도시 14,지역 4,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,68
TRAIN_0265,0,쇼핑몰 67,112000,0,도시 6,지역 1,쇼핑몰 유형 1,유기농올리브유선물세트,890
TRAIN_0266,0,쇼핑몰 73,152000,0,도시 16,지역 8,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,215
TRAIN_0267,2,쇼핑몰 36,225000,0,도시 16,지역 3,쇼핑몰 유형 1,고급한과선물세트,27
TRAIN_0268,2,쇼핑몰 41,84000,0,도시 16,지역 4,쇼핑몰 유형 2,특별한선택스팸선물세트,243
TRAIN_0269,2,쇼핑몰 34,112000,0,도시 16,지역 7,쇼핑몰 유형 1,프리미엄올리브유선물세트,27
TRAIN_0270,1,쇼핑몰 65,67000,0,도시 16,지역 2,쇼핑몰 유형 2,특선스팸선물세트,176
TRAIN_0271,2,쇼핑몰 33,114000,1,도시 16,지역 2,쇼핑몰 유형 1,블랙타이거새우선물세트,2322
TRAIN_0272,0,쇼핑몰 5,277000,0,도시 5,지역 4,쇼핑몰 유형 1,보리굴비프리미엄선물세트,69
TRAIN_0273,0,쇼핑몰 10,220000,1,도시 10,지역 4,쇼핑몰 유형 1,자연산생송이버섯선물세트,298
TRAIN_0274,0,쇼핑몰 22,340000,0,도시 20,지역 4,쇼핑몰 유형 2,1++등급한우선물세트,13
TRAIN_0275,1,쇼핑몰 62,68000,0,도시 16,지역 3,쇼핑몰 유형 3,스팸안심특선,41
TRAIN_0276,1,쇼핑몰 31,151000,0,도시 16,지역 3,쇼핑몰 유형 3,프리미엄고당도샤인머스캣선물세트,339
TRAIN_0277,0,쇼핑몰 28,207000,0,도시 23,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,176
TRAIN_0278,2,쇼핑몰 12,146000,0,도시 11,지역 3,쇼핑몰 유형 2,프리미엄왕곶감선물세트,500
TRAIN_0279,1,쇼핑몰 3,320000,0,도시 3,지역 1,쇼핑몰 유형 1,프리미엄한우선물세트,42
TRAIN_0280,1,쇼핑몰 19,206000,0,도시 17,지역 1,쇼핑몰 유형 3,자연산프리미엄버섯선물세트,161
TRAIN_0281,1,쇼핑몰 32,206000,0,도시 16,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,69
TRAIN_0282,2,쇼핑몰 53,68000,0,도시 16,지역 1,쇼핑몰 유형 3,특선스페셜스팸선물세트,189
TRAIN_0283,2,쇼핑몰 33,69000,0,도시 16,지역 2,쇼핑몰 유형 1,특선스페셜스팸선물세트,108
TRAIN_0284,2,쇼핑몰 18,306000,0,도시 16,지역 5,쇼핑몰 유형 1,유기농송이버섯선물세트,80
TRAIN_0285,1,쇼핑몰 64,113000,0,도시 6,지역 1,쇼핑몰 유형 3,발효홍삼선물세트,94
TRAIN_0286,0,쇼핑몰 75,339000,0,도시 16,지역 4,쇼핑몰 유형 3,명품한우선물세트,27
TRAIN_0287,2,쇼핑몰 70,113000,1,도시 16,지역 3,쇼핑몰 유형 1,블랙타이거새우선물세트,945
TRAIN_0288,1,쇼핑몰 7,83000,0,도시 7,지역 1,쇼핑몰 유형 1,프리미엄견과선물세트,649
TRAIN_0289,0,쇼핑몰 43,278000,0,도시 5,지역 4,쇼핑몰 유형 1,명품굴비선물세트,80
TRAIN_0290,1,쇼핑몰 42,112000,0,도시 16,지역 4,쇼핑몰 유형 3,유기농올리브유선물세트,189
TRAIN_0291,1,쇼핑몰 40,111000,0,도시 6,지역 1,쇼핑몰 유형 1,특별한선택스팸선물세트,702
TRAIN_0292,1,쇼핑몰 3,225000,0,도시 3,지역 1,쇼핑몰 유형 1,프리미엄한과선물세트,175
TRAIN_0293,0,쇼핑몰 75,136000,0,도시 16,지역 4,쇼핑몰 유형 3,고당도샤인머스캣선물세트,379
TRAIN_0294,0,쇼핑몰 42,277000,0,도시 16,지역 4,쇼핑몰 유형 3,영광굴비선물세트,42
TRAIN_0295,2,쇼핑몰 44,125000,0,도시 16,지역 3,쇼핑몰 유형 2,자연산새우선물세트,526
TRAIN_0296,2,쇼핑몰 75,305000,0,도시 16,지역 4,쇼핑몰 유형 3,유기농송이버섯선물세트,82
TRAIN_0297,1,쇼핑몰 74,113000,0,도시 16,지역 2,쇼핑몰 유형 2,리본포장홍삼선물세트,190
TRAIN_0298,1,쇼핑몰 42,212000,0,도시 16,지역 4,쇼핑몰 유형 3,한과종합선물세트,14
TRAIN_0299,2,쇼핑몰 19,320000,0,도시 17,지역 1,쇼핑몰 유형 3,1++등급한우선물세트,68
TRAIN_0300,1,쇼핑몰 26,164000,0,도시 6,지역 1,쇼핑몰 유형 1,최고의선택스팸선물세트,176
TRAIN_0301,1,쇼핑몰 7,184000,0,도시 7,지역 1,쇼핑몰 유형 1,한과종합선물세트,80
TRAIN_0302,0,쇼핑몰 71,41000,0,도시 16,지역 3,쇼핑몰 유형 1,실속스팸선물세트,594
TRAIN_0303,1,쇼핑몰 54,221000,1,도시 16,지역 1,쇼핑몰 유형 1,자연산생송이버섯선물세트,836
TRAIN_0304,2,쇼핑몰 75,278000,0,도시 16,지역 4,쇼핑몰 유형 3,영광굴비선물세트,82
TRAIN_0305,1,쇼핑몰 66,170000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄종합스팸선물세트,269
TRAIN_0306,2,쇼핑몰 77,112000,0,도시 16,지역 3,쇼핑몰 유형 1,유기농올리브유선물세트,177
TRAIN_0307,2,쇼핑몰 60,69000,0,도시 16,지역 1,쇼핑몰 유형 1,특선스페셜스팸선물세트,40
TRAIN_0308,0,쇼핑몰 11,132000,0,도시 5,지역 4,쇼핑몰 유형 3,명품맛김선물세트,379
TRAIN_0309,1,쇼핑몰 76,321000,0,도시 16,지역 1,쇼핑몰 유형 1,명품한우선물세트,95
TRAIN_0310,2,쇼핑몰 4,132000,0,도시 4,지역 3,쇼핑몰 유형 1,두번구운돌김선물세트,82
TRAIN_0311,2,쇼핑몰 6,82000,0,도시 6,지역 1,쇼핑몰 유형 3,알찬스팸선물세트,796
TRAIN_0312,1,쇼핑몰 34,174000,0,도시 16,지역 7,쇼핑몰 유형 1,건강가득버섯선물세트,54
TRAIN_0313,1,쇼핑몰 24,221000,1,도시 21,지역 1,쇼핑몰 유형 1,최고급송이버섯선물세트,662
TRAIN_0314,2,쇼핑몰 9,119000,0,도시 9,지역 4,쇼핑몰 유형 1,손질새우선물세트,230
TRAIN_0315,0,쇼핑몰 22,220000,1,도시 20,지역 4,쇼핑몰 유형 2,최고급송이버섯선물세트,298
TRAIN_0316,2,쇼핑몰 43,41000,0,도시 5,지역 4,쇼핑몰 유형 1,실속스팸선물세트,339
TRAIN_0317,1,쇼핑몰 38,136000,0,도시 16,지역 1,쇼핑몰 유형 2,두번구운돌김선물세트,53
TRAIN_0318,2,쇼핑몰 58,211000,0,도시 16,지역 1,쇼핑몰 유형 1,명절혼합과일선물세트,14
TRAIN_0319,0,쇼핑몰 40,144000,0,도시 6,지역 1,쇼핑몰 유형 1,감동스팸선물세트,96
TRAIN_0320,2,쇼핑몰 57,84000,0,도시 6,지역 1,쇼핑몰 유형 2,알찬스팸선물세트,121
TRAIN_0321,0,쇼핑몰 32,206000,0,도시 16,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,26
TRAIN_0322,0,쇼핑몰 49,224000,0,도시 16,지역 3,쇼핑몰 유형 2,프리미엄한과선물세트,109
TRAIN_0323,2,쇼핑몰 23,197000,0,도시 6,지역 1,쇼핑몰 유형 2,건강가득버섯선물세트,15
TRAIN_0324,0,쇼핑몰 21,225000,0,도시 19,지역 4,쇼핑몰 유형 1,고급한과선물세트,41
TRAIN_0325,1,쇼핑몰 32,113000,1,도시 16,지역 1,쇼핑몰 유형 1,알찬표고버섯3종세트,40
TRAIN_0326,2,쇼핑몰 60,83000,0,도시 16,지역 1,쇼핑몰 유형 1,알찬스팸선물세트,377
TRAIN_0327,0,쇼핑몰 3,144000,0,도시 3,지역 1,쇼핑몰 유형 1,자연산새우선물세트,716
TRAIN_0328,1,쇼핑몰 60,207000,0,도시 16,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,67
TRAIN_0329,2,쇼핑몰 47,170000,0,도시 1,지역 1,쇼핑몰 유형 1,알찬표고버섯3종세트,13
TRAIN_0330,2,쇼핑몰 54,68000,0,도시 16,지역 1,쇼핑몰 유형 1,실속스팸선물세트,878
TRAIN_0331,2,쇼핑몰 14,254000,0,도시 13,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,95
TRAIN_0332,0,쇼핑몰 72,73000,0,도시 21,지역 1,쇼핑몰 유형 1,실속형견과류선물세트,188
TRAIN_0333,1,쇼핑몰 28,207000,0,도시 23,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,27
TRAIN_0334,2,쇼핑몰 58,335000,0,도시 16,지역 1,쇼핑몰 유형 1,최고급송이버섯선물세트,176
TRAIN_0335,2,쇼핑몰 60,112000,1,도시 16,지역 1,쇼핑몰 유형 1,블랙타이거새우선물세트,1877
TRAIN_0336,1,쇼핑몰 64,144000,0,도시 6,지역 1,쇼핑몰 유형 3,감동스팸선물세트,163
TRAIN_0337,1,쇼핑몰 67,77000,0,도시 6,지역 1,쇼핑몰 유형 1,프리미엄견과선물세트,931
TRAIN_0338,0,쇼핑몰 59,113000,0,도시 2,지역 2,쇼핑몰 유형 1,건강가득홍삼선물세트,121
TRAIN_0339,2,쇼핑몰 50,206000,0,도시 16,지역 3,쇼핑몰 유형 1,건강가득버섯선물세트,80
TRAIN_0340,0,쇼핑몰 44,131000,0,도시 16,지역 3,쇼핑몰 유형 2,명품맛김선물세트,40
TRAIN_0341,2,쇼핑몰 18,118000,0,도시 16,지역 5,쇼핑몰 유형 1,자연산새우선물세트,364
TRAIN_0342,1,쇼핑몰 42,339000,0,도시 16,지역 4,쇼핑몰 유형 3,1++등급한우선물세트,28
TRAIN_0343,1,쇼핑몰 2,320000,0,도시 2,지역 2,쇼핑몰 유형 3,프리미엄한우선물세트,80
TRAIN_0344,1,쇼핑몰 48,221000,1,도시 16,지역 3,쇼핑몰 유형 3,유기농송이버섯선물세트,230
TRAIN_0345,1,쇼핑몰 58,113000,0,도시 16,지역 1,쇼핑몰 유형 1,스페셜올리브유선물세트,323
TRAIN_0346,1,쇼핑몰 19,68000,0,도시 17,지역 1,쇼핑몰 유형 3,실속형견과류선물세트,460
TRAIN_0347,1,쇼핑몰 5,150000,0,도시 5,지역 4,쇼핑몰 유형 1,프리미엄특선스팸선물세트,175
TRAIN_0348,2,쇼핑몰 11,306000,0,도시 5,지역 4,쇼핑몰 유형 3,최고급송이버섯선물세트,230
TRAIN_0349,0,쇼핑몰 11,136000,0,도시 5,지역 4,쇼핑몰 유형 3,고당도샤인머스캣선물세트,634
TRAIN_0350,0,쇼핑몰 36,131000,0,도시 16,지역 3,쇼핑몰 유형 1,명품맛김선물세트,109
TRAIN_0351,1,쇼핑몰 69,220000,1,도시 5,지역 4,쇼핑몰 유형 2,자연산생송이버섯선물세트,593
TRAIN_0352,0,쇼핑몰 3,154000,0,도시 3,지역 1,쇼핑몰 유형 1,명품샤인머스캣선물세트,663
TRAIN_0353,1,쇼핑몰 4,146000,0,도시 4,지역 3,쇼핑몰 유형 1,명품샤인머스캣선물세트,312
TRAIN_0354,1,쇼핑몰 56,149000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄특선스팸선물세트,81
TRAIN_0355,1,쇼핑몰 17,147000,0,도시 15,지역 3,쇼핑몰 유형 1,프리미엄종합스팸선물세트,243
TRAIN_0356,2,쇼핑몰 62,230000,0,도시 16,지역 3,쇼핑몰 유형 3,유기농과일선물세트,14
TRAIN_0357,0,쇼핑몰 18,127000,0,도시 16,지역 5,쇼핑몰 유형 1,고당도샤인머스캣선물세트,109
TRAIN_0358,1,쇼핑몰 23,113000,0,도시 6,지역 1,쇼핑몰 유형 2,특별한선택스팸선물세트,15
TRAIN_0359,1,쇼핑몰 20,212000,0,도시 18,지역 6,쇼핑몰 유형 1,명절혼합과일선물세트,28
TRAIN_0360,2,쇼핑몰 48,253000,0,도시 16,지역 3,쇼핑몰 유형 3,자연산프리미엄버섯선물세트,40
TRAIN_0361,0,쇼핑몰 64,230000,0,도시 6,지역 1,쇼핑몰 유형 3,유기농과일선물세트,40
TRAIN_0362,1,쇼핑몰 49,145000,0,도시 16,지역 3,쇼핑몰 유형 2,프리미엄왕곶감선물세트,566
TRAIN_0363,1,쇼핑몰 27,111000,0,도시 5,지역 4,쇼핑몰 유형 2,손질새우선물세트,148
TRAIN_0364,2,쇼핑몰 60,68000,0,도시 16,지역 1,쇼핑몰 유형 1,행복스팸선물세트,352
TRAIN_0365,1,쇼핑몰 21,42000,0,도시 19,지역 4,쇼핑몰 유형 1,실속스팸선물세트,1000
TRAIN_0366,2,쇼핑몰 9,115000,0,도시 9,지역 4,쇼핑몰 유형 1,명품샤인머스캣선물세트,675
TRAIN_0367,2,쇼핑몰 74,112000,0,도시 16,지역 2,쇼핑몰 유형 2,특별한선택스팸선물세트,134
TRAIN_0368,0,쇼핑몰 3,221000,1,도시 3,지역 1,쇼핑몰 유형 1,최고급송이버섯선물세트,1040
TRAIN_0369,1,쇼핑몰 11,131000,0,도시 5,지역 4,쇼핑몰 유형 3,재래김특선세트,352
TRAIN_0370,2,쇼핑몰 33,68000,0,도시 16,지역 2,쇼핑몰 유형 1,행복스팸선물세트,527
TRAIN_0371,0,쇼핑몰 35,131000,0,도시 16,지역 4,쇼핑몰 유형 1,두번구운돌김선물세트,54
TRAIN_0372,0,쇼핑몰 73,200000,0,도시 16,지역 8,쇼핑몰 유형 1,건강가득버섯선물세트,28
TRAIN_0373,2,쇼핑몰 7,113000,0,도시 7,지역 1,쇼핑몰 유형 1,프리미엄올리브유선물세트,28
TRAIN_0374,2,쇼핑몰 50,112000,1,도시 16,지역 3,쇼핑몰 유형 1,블랙타이거새우선물세트,1376
TRAIN_0375,1,쇼핑몰 32,68000,0,도시 16,지역 1,쇼핑몰 유형 1,최적의선택스팸선물세트,742
TRAIN_0376,0,쇼핑몰 36,220000,1,도시 16,지역 3,쇼핑몰 유형 1,자연산생송이버섯선물세트,121
TRAIN_0377,0,쇼핑몰 73,278000,0,도시 16,지역 8,쇼핑몰 유형 1,영광굴비선물세트,94
TRAIN_0378,2,쇼핑몰 51,113000,0,도시 6,지역 1,쇼핑몰 유형 1,발효홍삼선물세트,40
TRAIN_0379,0,쇼핑몰 38,76000,0,도시 16,지역 1,쇼핑몰 유형 2,프리미엄견과선물세트,284
TRAIN_0380,2,쇼핑몰 47,135000,0,도시 1,지역 1,쇼핑몰 유형 1,자연산새우선물세트,1120
TRAIN_0381,2,쇼핑몰 66,68000,0,도시 16,지역 1,쇼핑몰 유형 2,특선스팸선물세트,27
TRAIN_0382,1,쇼핑몰 8,67000,0,도시 8,지역 1,쇼핑몰 유형 3,실속스팸선물세트,2119
TRAIN_0383,2,쇼핑몰 47,321000,0,도시 1,지역 1,쇼핑몰 유형 1,프리미엄한우선물세트,53
TRAIN_0384,2,쇼핑몰 1,85000,0,도시 1,지역 1,쇼핑몰 유형 2,알찬스팸선물세트,175
TRAIN_0385,1,쇼핑몰 2,114000,0,도시 2,지역 2,쇼핑몰 유형 3,손질새우선물세트,810
TRAIN_0386,0,쇼핑몰 19,220000,1,도시 17,지역 1,쇼핑몰 유형 3,최고급송이버섯선물세트,1068
TRAIN_0387,0,쇼핑몰 2,164000,0,도시 2,지역 2,쇼핑몰 유형 3,최고의선택스팸선물세트,311
TRAIN_0388,2,쇼핑몰 9,113000,0,도시 9,지역 4,쇼핑몰 유형 1,스페셜올리브유선물세트,148
TRAIN_0389,1,쇼핑몰 45,222000,1,도시 14,지역 4,쇼핑몰 유형 1,유기농송이버섯선물세트,593
TRAIN_0390,1,쇼핑몰 47,84000,0,도시 1,지역 1,쇼핑몰 유형 1,프리미엄견과선물세트,474
TRAIN_0391,0,쇼핑몰 70,152000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,188
TRAIN_0392,0,쇼핑몰 67,155000,0,도시 6,지역 1,쇼핑몰 유형 1,명품샤인머스캣선물세트,1095
TRAIN_0393,2,쇼핑몰 67,125000,0,도시 6,지역 1,쇼핑몰 유형 1,손질새우선물세트,1203
TRAIN_0394,1,쇼핑몰 15,225000,0,도시 6,지역 1,쇼핑몰 유형 2,고급한과선물세트,28
TRAIN_0395,0,쇼핑몰 20,156000,0,도시 18,지역 6,쇼핑몰 유형 1,명품샤인머스캣선물세트,472
TRAIN_0396,0,쇼핑몰 36,112000,0,도시 16,지역 3,쇼핑몰 유형 1,프리미엄올리브유선물세트,15
TRAIN_0397,0,쇼핑몰 9,112000,0,도시 9,지역 4,쇼핑몰 유형 1,프리미엄올리브유선물세트,54
TRAIN_0398,1,쇼핑몰 47,221000,1,도시 1,지역 1,쇼핑몰 유형 1,유기농송이버섯선물세트,782
TRAIN_0399,2,쇼핑몰 66,278000,0,도시 16,지역 1,쇼핑몰 유형 2,보리굴비프리미엄선물세트,15
TRAIN_0400,2,쇼핑몰 9,131000,0,도시 9,지역 4,쇼핑몰 유형 1,명품맛김선물세트,26
TRAIN_0401,0,쇼핑몰 18,39000,0,도시 16,지역 5,쇼핑몰 유형 1,특선스팸선물세트,28
TRAIN_0402,0,쇼핑몰 64,197000,0,도시 6,지역 1,쇼핑몰 유형 3,건강가득버섯선물세트,149
TRAIN_0403,0,쇼핑몰 61,132000,0,도시 5,지역 4,쇼핑몰 유형 1,명품맛김선물세트,41
TRAIN_0404,0,쇼핑몰 15,220000,1,도시 6,지역 1,쇼핑몰 유형 2,최고급송이버섯선물세트,1338
TRAIN_0405,1,쇼핑몰 63,207000,0,도시 16,지역 3,쇼핑몰 유형 2,블랙타이거새우선물세트,297
TRAIN_0406,2,쇼핑몰 59,113000,0,도시 2,지역 2,쇼핑몰 유형 1,고당도샤인머스캣선물세트,905
TRAIN_0407,2,쇼핑몰 56,136000,0,도시 16,지역 4,쇼핑몰 유형 1,프리미엄고당도샤인머스캣선물세트,406
TRAIN_0408,2,쇼핑몰 49,77000,0,도시 16,지역 3,쇼핑몰 유형 2,알찬스팸선물세트,134
TRAIN_0409,2,쇼핑몰 37,225000,0,도시 16,지역 3,쇼핑몰 유형 1,고급한과선물세트,42
TRAIN_0410,1,쇼핑몰 56,225000,0,도시 16,지역 4,쇼핑몰 유형 1,고급한과선물세트,27
TRAIN_0411,2,쇼핑몰 43,306000,0,도시 5,지역 4,쇼핑몰 유형 1,자연산생송이버섯선물세트,42
TRAIN_0412,1,쇼핑몰 25,220000,1,도시 22,지역 4,쇼핑몰 유형 3,유기농송이버섯선물세트,312
TRAIN_0413,0,쇼핑몰 3,277000,0,도시 3,지역 1,쇼핑몰 유형 1,보리굴비프리미엄선물세트,122
TRAIN_0414,0,쇼핑몰 59,112000,0,도시 2,지역 2,쇼핑몰 유형 1,프리미엄올리브유선물세트,108
TRAIN_0415,0,쇼핑몰 8,197000,0,도시 8,지역 1,쇼핑몰 유형 3,건강가득버섯선물세트,122
TRAIN_0416,0,쇼핑몰 60,207000,0,도시 16,지역 1,쇼핑몰 유형 1,자연산프리미엄버섯선물세트,41
TRAIN_0417,1,쇼핑몰 41,132000,0,도시 16,지역 4,쇼핑몰 유형 2,프리미엄왕곶감선물세트,418
TRAIN_0418,2,쇼핑몰 8,67000,0,도시 8,지역 1,쇼핑몰 유형 3,특선스팸선물세트,513
